'filtered-0-tax increase','filtered-0-employer mandates','filtered-0-new taxes','filtered-0-american taxpayers','filtered-0-social spending','filtered-0-washington times','filtered-0-health care','filtered-0-woman child','filtered-0-national debt','filtered-0-big government','filtered-0-price controls','filtered-0-social programs','filtered-0-working families','filtered-0-north korea','filtered-0-federal government','filtered-0-information contact','filtered-0-care plan','filtered-0-american wants','filtered-0-universal health','filtered-0-raise taxes','filtered-0-washington post','filtered-0-dirksen office','filtered-0-payroll tax','filtered-0-natural resources','filtered-0-federal spending','filtered-0-more government','filtered-0-universal coverage','filtered-0-violence against','filtered-0-against women','filtered-0-federal tax','filtered-0-madison guaranty','filtered-0-assault weapons','filtered-0-more tax','filtered-0-energy natural','filtered-0-social welfare','filtered-0-civil service','filtered-0-nutrition forestry','filtered-0-agriculture nutrition','filtered-0-tax dollars','filtered-0-bottom line','filtered-0-public works','filtered-0-insurance companies','filtered-0-guarantee health','filtered-0-arts humanities','filtered-0-tax relief','filtered-0-taxpayer dollars','filtered-0-spending programs','filtered-0-authority outlays','filtered-0-constitutional duty','filtered-0-increased taxes','filtered-0-new bureaucracy','filtered-0-taxpayers money','filtered-0-occupation haiti','filtered-0-work force','filtered-0-government regulation','filtered-0-spending money','filtered-0-endless appeals','filtered-0-tough crime','filtered-0-care coverage','filtered-0-democratic wants','filtered-0-welfare spending','filtered-0-harm way','filtered-0-health insurance','filtered-0-findings finds','filtered-0-domestic violence','filtered-0-paying taxes','filtered-0-government bureaucrats','filtered-0-technology programs','filtered-0-americans living','filtered-0-public laws','filtered-0-without health','filtered-0-rose law','filtered-0-government mandated','filtered-0-democrat controlled','filtered-0-government controlled','filtered-0-human resources','filtered-0-unfunded mandates','filtered-0-guaranty savings','filtered-0-minimum sentences','filtered-0-american troops','filtered-0-family tax','filtered-0-community development','filtered-0-spending more','filtered-0-medical savings','filtered-0-women health','filtered-0-whitewater development','filtered-0-federal mandates','filtered-0-military interventions','filtered-0-care crisis','filtered-0-republican alternative','filtered-0-americans tax','filtered-0-government spends','filtered-0-street journal','filtered-0-martin luther','filtered-0-socalled crime','filtered-0-workers rights','filtered-0-new social','filtered-0-violent crime','filtered-0-government bureaucracy','filtered-0-luther king','filtered-0-deficit spending','filtered-0-national security','filtered-0-children country','filtered-0-outlays revenues','filtered-0-entitlement programs','filtered-0-economic development','filtered-0-civil rights','filtered-0-mandatory minimum','filtered-0-poor children','filtered-0-comprehensive health','filtered-0-peacekeeping operations','filtered-0-minimum wage','filtered-0-health coverage','filtered-0-racial quotas','filtered-0-taxes more','filtered-0-control over','filtered-0-care delivery','filtered-0-losing health','filtered-0-permanents spending','filtered-0-risks american','filtered-0-liberal democrat','filtered-0-law firms','filtered-0-trillion debt','filtered-0-baseline estimates','filtered-0-finally providing','filtered-0-pork barrel','filtered-0-revenues permanents','filtered-0-negative rounding','filtered-0-whitewater affair','filtered-0-much costing','filtered-0-federal bureaucracy','filtered-0-most vulnerable','filtered-0-native americans','filtered-0-mandated health','filtered-0-necessary carry','filtered-0-robert reischauer','filtered-0-parentheses negative','filtered-0-community service','filtered-0-high taxes','filtered-0-fiscal years','filtered-0-spend increase','filtered-0-democratic leaders','filtered-0-ban assault','filtered-0-south africa','filtered-0-heritage foundation','filtered-0-tax burden','filtered-0-medical malpractice','filtered-0-south korea','filtered-0-more money','filtered-0-level scoring','filtered-0-federal workforce','filtered-0-taxes money','filtered-0-children family','filtered-0-defense cuts','filtered-0-science foundation','filtered-0-independent counsel','filtered-0-occupy haiti','filtered-0-children lives','filtered-0-cut defense','filtered-0-federal bureaucrat','filtered-0-goals educate','filtered-0-emergency supplemental','filtered-0-increase history','filtered-0-new hampshire','filtered-0-whitewater madison','filtered-0-plant closing','filtered-0-armed forces','filtered-0-tax hike','filtered-0-very very','filtered-0-worked tirelessly','filtered-0-property rights','filtered-0-nelson mandela','filtered-0-drugs violence','filtered-0-interest debt','filtered-0-mandating costs','filtered-0-programs provide','filtered-0-security interest','filtered-0-subcommittee water','filtered-0-program helped','filtered-0-authorization fiscal','filtered-0-level over','filtered-0-run health','filtered-0-lawabiding citizen','filtered-0-early release','filtered-0-consumer protection','filtered-0-develop programs','filtered-0-less government','filtered-0-improving america','filtered-0-level authority','filtered-0-san francisco','filtered-0-white democratic','filtered-0-tough anticrime','filtered-0-savings fcc','filtered-0-fcc spectrum','filtered-0-roger altman','filtered-0-tax rate','filtered-0-harry truman','filtered-0-outlays emergency','filtered-0-massive new','filtered-0-sell drugs','filtered-0-reason why','filtered-0-clintonmitchell plans','filtered-0-money pay','filtered-0-need invest','filtered-0-new government','filtered-0-receipts emergency','filtered-0-korean peninsula','filtered-0-savings accounts','filtered-0-live poverty','filtered-0-big spender','filtered-0-cost american','filtered-0-workforce restructuring','filtered-0-intensive grants','filtered-0-cost jobs','filtered-0-offsetting receipts','filtered-0-spectrum license','filtered-0-savings loan','filtered-0-pacific northwest','filtered-0-oneseventh economy','filtered-0-how many','filtered-0-military forces','filtered-0-nation building','filtered-0-decline defense','filtered-0-head start','filtered-0-changes baseline','filtered-0-socalled racial','filtered-0-mandates employers','filtered-0-farm bureau','filtered-0-american military','filtered-0-invest education','filtered-0-nuclear capability','filtered-0-since harry','filtered-0-american deserves','filtered-0-communist china','filtered-0-national science','filtered-0-violent criminals','filtered-0-women uniform','filtered-0-outlay savings','filtered-0-christian coalition','filtered-0-trying provide','filtered-0-party line','filtered-0-fees changes','filtered-0-troops haiti','filtered-0-interests stake','filtered-0-need most','filtered-0-defensive medicine','filtered-0-border patrol','filtered-0-reduce wages','filtered-0-operations desert','filtered-0-veterans appeals','filtered-0-guaranteed coverage','filtered-0-investment children','filtered-0-education training','filtered-0-children working','filtered-0-sending american','filtered-0-system without','filtered-0-haiti americans','filtered-0-spending limits','filtered-0-child care','filtered-0-massive federal','filtered-0-secondary education','filtered-0-federal board','filtered-0-party control','filtered-0-system world','filtered-0-prescription drugs','filtered-0-model intensive','filtered-0-uncle sam','filtered-0-victims domestic','filtered-0-over health','filtered-0-federal control','filtered-0-salt lake','filtered-0-federal trade','filtered-0-view american','filtered-0-conducted studies','filtered-0-american men','filtered-0-vince foster','filtered-0-very important','filtered-0-reischauer director','filtered-0-coverage every','filtered-0-little rock','filtered-0-food safety','filtered-0-entitlements mandatory','filtered-0-family medical','filtered-0-line item','filtered-0-program fiscal','filtered-0-wall street','filtered-0-emergency rooms','filtered-0-provide health','filtered-0-working conditions','filtered-0-securities exchange','filtered-0-against violent','filtered-0-very concerned','filtered-0-blamed republicans','filtered-0-higher education','filtered-0-give government','filtered-0-government programs','filtered-0-coverage health','filtered-0-airport improvement','filtered-0-chief staff','filtered-0-down line','filtered-0-democrats alike','filtered-0-children were','filtered-0-nations peacekeeping','filtered-0-trillion trillion','filtered-0-those things','filtered-0-spending taxpayer','filtered-0-children growing','filtered-0-soldiers sailors','filtered-0-international community','filtered-0-girls clubs','filtered-0-jimmy carter','filtered-0-governor arkansas','filtered-0-during campaign','filtered-0-korean war','filtered-0-estimated costs','filtered-0-national significance','filtered-0-presidential campaign','filtered-0-insured americans','filtered-0-price tag','filtered-0-health services','filtered-0-corrected understanding','filtered-0-think americans','filtered-0-spend american','filtered-0-weapons ban','filtered-0-move forward','filtered-0-taxes mandates','filtered-0-foster office','filtered-0-more mandates','filtered-0-national service','filtered-0-great society','filtered-0-government knows','filtered-0-public health','filtered-0-citizens against','filtered-0-uncompensated care','filtered-0-rtc oversight','filtered-0-help children','filtered-0-board veterans','filtered-0-pay new','filtered-0-defense plan','filtered-0-shared story','filtered-0-vital national','filtered-0-american believing','filtered-0-american worker','filtered-0-license fees','filtered-0-health board','filtered-0-social engineering','filtered-0-specific cuts','filtered-0-tax paying','filtered-0-duties responsibilities','filtered-0-came here','filtered-0-armed services','filtered-0-human rights','filtered-0-present voting','filtered-0-active duty','filtered-0-takes place','filtered-0-los angeles','filtered-0-failed miserably','filtered-0-security revenue','filtered-0-federal buildings','filtered-0-fund estimated','filtered-0-over estimate','filtered-0-distinguished missouri','filtered-0-depository institutions','filtered-0-improvement education','filtered-0-spending mandatory','filtered-0-taken place','filtered-0-staff current','filtered-0-appalachian regional','filtered-0-new haven','filtered-0-chartering schools','filtered-0-sorts things','filtered-0-joint organization','filtered-0-question whether','filtered-0-math science','filtered-0-remaining over','filtered-0-bosnia herzegovina','filtered-0-local education','filtered-0-federal program','filtered-0-those schools','filtered-0-bad news','filtered-0-serb militants','filtered-0-amount remaining','filtered-0-rural america','filtered-0-news media','filtered-0-school choice','filtered-0-local communities','filtered-0-whole issue','filtered-0-federal funding','filtered-0-veterans services','filtered-0-women veterans','filtered-0-security council','filtered-0-office space','filtered-0-offered distinguished','filtered-0-again again','filtered-0-steps toward','filtered-0-entire amount','filtered-0-sanctions against','filtered-0-community notification','filtered-0-agricultural research','filtered-0-health security','filtered-0-embargo bosnia','filtered-0-step forward','filtered-0-banks regulate','filtered-0-funds schools','filtered-0-really think','filtered-0-nation haiti','filtered-0-largest single','filtered-0-educational agency','filtered-0-long history','filtered-0-urge adoption','filtered-0-wages benefits','filtered-0-local level','filtered-0-important part','filtered-0-schools communities','filtered-0-content standards','filtered-0-expand jobs','filtered-0-important points','filtered-0-cut spending','filtered-0-agriculture discharged','filtered-0-most important','filtered-0-wonder how','filtered-0-begin process','filtered-0-flood insurance','filtered-0-improve situation','filtered-0-national education','filtered-0-without fear','filtered-0-kinds situations','filtered-0-many children','filtered-0-allowed speak','filtered-0-point view','filtered-0-rights laws','filtered-0-surface transportation','filtered-0-against government','filtered-0-pay raise','filtered-0-city philadelphia','filtered-0-materials transportation','filtered-0-compensation pension','filtered-0-living citizens','filtered-0-government-run health','filtered-0-quite frankly','filtered-0-bar association','filtered-0-situation where','filtered-0-commercial banks','filtered-0-nation schools','filtered-0-draw attention','filtered-0-struggle against','filtered-0-reproductive health','filtered-0-safety soundness','filtered-0-performance standards','filtered-0-higher costs','filtered-0-seawolf submarine','filtered-0-veterans employment','filtered-0-distressed communities','filtered-0-funds local','filtered-0-put forward','filtered-0-families victims','filtered-0-loving wife','filtered-0-peace security','filtered-0-semi-automatic assault','filtered-0-health policy','filtered-0-foreign policy','filtered-0-programs where','filtered-0-brings together','filtered-0-drug addicts',unfiltered-name,unfiltered-branch,unfiltered-party,unfiltered-score1,unfiltered-score2
-0.33441,0.630478,-0.49306,-0.906624,-0.681806,-0.333899,0.375853,0.448134,-0.482979,-0.538349,0.366632,-0.061804,0.609805,0.769063,-0.237859,0.095158,0.089538,-0.136121,0.300814,0.011153,3.066459,-0.535185,0.347132,-1.153897,-0.637577,-0.538802,0.939145,0.807065,-0.226137,0.201381,-0.064936,0.606995,-0.85545,-0.238782,0.296236,-0.60822,-0.451511,-0.614986,-0.81473,0.864633,-0.944138,0.521264,0.250485,-0.864471,2.020541,-0.723309,-0.42823,-0.229416,-0.261695,-0.828359,-0.757318,-0.683991,-0.006769,0.743591,-0.166545,-0.233304,-0.795943,-0.575454,0.112534,-0.35416,-1.06364,-0.706683,0.081425,-0.229416,-0.36697,-0.218865,-0.644326,-0.680164,0.605244,-0.454121,-0.620022,-0.119493,0.844041,-0.730473,-0.118868,-0.38139,-0.180361,-0.022433,-0.122882,0.209238,-0.129887,-0.617714,0.209271,-1.135053,1.197399,-0.037465,-0.467825,1.487684,0.460642,-0.907645,-0.557867,-0.457014,0.970346,-0.274955,0,0.029964,0.117483,0.133225,-0.135002,-0.252297,0.823681,0.33597,0.727495,-0.368372,0.128296,-0.800583,0.765615,0.079454,0.420013,0.152997,0.062425,0.400949,-0.107071,0.126725,-0.050202,-0.070178,1.074976,0.307637,0,-0.284616,0.375078,1.207367,-0.508721,-0.229416,-0.522418,-0.533209,0,0,0.858338,-0.294887,-1.079863,0.367497,0.985238,0.3042,-0.034674,-0.230321,0,1.600987,-0.205315,-0.373818,-0.388345,1.089841,0.989743,1.135612,-0.478929,-0.440442,0.281686,1.032802,0.07859,0.63325,-0.003521,-0.867252,2.433349,-0.434732,-0.708713,0.246167,0.632109,1.067891,-0.483625,0.440179,0.299484,-0.580705,-1.112171,-0.23592,-0.458035,0.773836,1.657317,0.361484,0.230756,2.046089,-0.823064,1.438298,0.457595,0.654021,0.232951,0.233314,0.24425,1.402053,-0.239942,-0.333849,1.306163,-0.6257,-0.229416,-0.248232,-0.077104,-0.023268,-0.9166,-0.758867,-0.45198,0.227814,0.087147,-0.229416,-0.229416,-0.229416,0.149704,-0.525861,0.384016,0,-0.850551,0.601537,1.379365,0,0.368923,-1.219534,0.465791,-0.229416,0.835011,-0.207351,0.138695,0.179807,0.115321,-0.477514,-0.491151,0.617459,-0.273356,2.163681,1.431613,-0.294327,0,0.085223,0.703743,-0.162039,-0.859941,-0.101222,0,0,-0.458939,-0.371353,-0.232751,-0.075484,0.156369,-1.010927,0.252288,-0.237522,-0.355925,-0.730289,0.972072,0,-0.497503,-0.561265,-0.773563,-0.65954,1.089065,0.987903,0.306299,-0.954665,-0.251825,0.688889,-0.359304,-0.967773,0.578643,-0.033137,-0.303919,-0.006374,-0.371193,0.354517,-0.540265,-0.721512,0.334867,0.808717,-0.305389,2.323156,0.247019,-0.020302,1.114495,-0.491151,0.016963,-0.182352,1.051428,-0.25723,-0.315343,1.841866,0.644588,-0.993154,2.867984,-0.041076,0.312016,-0.30751,0.217668,-0.234522,1.334821,-0.399632,1.426303,-1.008359,0.729357,2.16819,-0.109189,0.448162,-0.125061,2.26415,-0.121137,0.138681,-0.020984,-0.599803,-1.157313,0.151344,0.843305,0.285583,1.754659,0.230928,-0.440333,1.108633,0.414523,-0.357028,-0.150125,-0.179047,0.855185,0.095856,0.15655,0.031163,0.480353,0.609842,-0.602316,-0.452924,-0.408672,0.400617,0.571924,0.690843,-0.351569,-0.378444,0,0.376281,-0.319364,1.037585,-0.262545,0.0463,-0.585863,-0.559137,-0.74451,-0.1233,-0.577215,-0.101444,-0.862392,-0.413198,-0.056843,-0.447758,-0.688488,-0.185669,-0.446168,-0.320662,-0.091581,0.269588,0.700436,-0.200327,-0.718713,-0.498421,-0.829127,-0.928282,-0.102511,0.427644,0.002332,0.31054,-0.256833,-1.035985,0.318182,2.206625,2.093268,0.372046,2.745923,-0.671518,-0.236471,0,-0.472765,-0.090391,0.844382,-0.334583,-0.669756,-0.76902,-0.362876,0.951971,-0.145726,-0.229416,0.396213,-0.109131,0.143551,0.69459,-0.971954,-0.678237,-0.486646,0.709817,1.195217,-0.381758,-0.105148,-0.22421,-0.884942,-0.577762,-0.84854,0.619296,-0.459585,0.091052,0.74255,-0.440109,-0.229416,0.024767,-0.217337,-1.335082,0.780146,-0.784539,-0.848609,-0.142031,0.087675,0.071605,0,0.630001,0.099751,0.414224,-0.096347,2.699724,0.597853,0.20852,0.519735,-0.854341,0.010178,-0.481348,0.510206,0.818839,0.212533,-1.015965,0,0.831203,0.347908,-0.343752,0.242778,-0.709609,0.243067,-0.103676,-0.300937,0.154099,-0.464806,1.145721,1.045306,-0.846803,0.076109,-0.630932,-0.456983,-0.582567,-0.254459,1.227449,-0.23426,-0.259759,1.84497,0.390446,0.443932,1.108353,0.673774,0.784469,1.060286,1.322895,0.014314,0.10734,-0.751595,-0.212934,-0.424175,-0.177055,-0.031472,-0.340435,-0.675546,0.522421,-0.784078,0.523249,0.149902,0.171699,-0.001699,-0.072623,'Chicago Sun-Times',1994,1994,0,0
-0.942155,0.635975,-0.679839,0.412924,2.188108,-0.335744,0.169075,1.288309,0.988898,1.38454,2.576129,1.754953,0.473621,3.158623,0.665719,-1.192808,-0.047303,3.18065,-0.44284,-0.462114,-0.311961,0.354518,0.12121,0.906662,0.989715,1.516285,0.142512,2.957705,-0.213745,-1.062441,0.029087,-0.294833,-0.814874,0.247895,3.934257,-0.149143,0.543762,0.259803,-0.859096,-0.374148,-0.461048,-1.176352,-1.041857,-1.148652,-0.602328,-0.262429,0.86144,-0.229416,0.544886,0.00634,0.102564,-0.769827,1.612964,1.406314,1.80892,-0.244168,0.383203,0.737325,-0.349664,1.021657,0.871199,1.157434,-0.606228,-0.229416,-0.570383,-1.277769,0.728735,-0.198038,2.296906,0.31028,-0.547469,-0.287699,1.121465,0.003337,3.704579,-0.925857,0.405295,0.118644,0.185063,0.231893,0.172832,-0.856282,-0.641158,0.177341,-1.060542,-0.207229,0.746173,3.193723,0.48286,-0.016176,1.190287,2.115359,0.317961,-0.724624,0,2.956397,1.449603,-0.106703,3.003649,-0.744253,1.596728,3.2163,-0.979124,-0.368372,0.489764,-0.135584,0.242333,-0.717308,0.227622,1.658748,3.961697,2.023598,0.297241,-0.638136,-1.011291,2.865874,-0.61309,0.93276,0,1.17189,2.912322,-1.213738,-0.298818,-0.229416,-0.522418,-0.521485,0,0,0.850582,-0.618117,1.989086,1.187631,1.177419,1.646754,-1.056458,0.69115,0,-1.01722,1.814672,-0.201365,-0.388345,0.68992,-0.434029,2.981423,1.226292,0.428943,0.01839,2.599901,-0.558872,1.044492,1.220947,-1.041082,-0.459678,1.832435,0.376784,0.819152,-0.709256,-0.797794,1.953349,0.637621,3.483889,-0.580705,1.700152,-0.202654,-0.487572,-0.303345,2.75792,0.163828,-1.103758,1.008573,2.337181,3.432955,0.299006,-0.120627,3.340035,-0.424354,2.928647,-0.575513,-0.633749,-0.333849,0.904194,-0.04452,-0.229416,-0.65118,-0.505626,-0.07924,1.156719,-0.758867,0.417208,-0.328069,0.030597,4.129483,-0.229416,-0.229416,0.819198,-0.774764,0.372748,0,1.334599,-1.104557,0.576282,0,-0.508413,0.909979,3.878475,-0.229416,3.011904,-0.372512,2.70685,-0.790401,1.379004,-0.477514,-0.491151,1.769472,-0.273356,-0.420868,-0.244014,0.031844,0,-0.734649,3.454368,3.592488,0.862852,-0.50853,0,0,1.314807,-0.280721,1.320116,1.455637,3.896494,1.56854,0.976593,3.441559,0.052662,-0.209231,-1.065137,0,-0.685276,-0.635534,0.105187,-0.65954,1.934357,-0.293922,-1.16202,-0.033041,-0.130576,-0.750799,-0.662084,-0.967773,-0.891138,-0.86374,1.793238,-0.71766,0.925434,0.517212,-1.132086,0.092314,-0.121892,0.647582,-0.096324,2.493573,2.148585,-0.095182,-1.287199,-0.491151,2.669586,-0.715812,1.645297,0.585262,-0.703074,-0.371807,2.109916,0.737573,0.280312,-0.334831,-0.410815,-0.837129,-0.721121,-0.247288,-0.236864,-0.399632,-0.733003,0.437066,-0.243164,0.653684,-1.54937,1.05041,0.687178,-0.393762,0.86136,-0.614902,1.521595,-0.44562,0.562797,3.157558,-1.357672,-0.860549,1.007639,-0.413544,-0.105042,-0.836833,3.963897,-0.357028,-1.352685,-0.271137,0.530661,-1.04344,3.959243,-1.007448,0.496036,0.201501,0.221588,-0.510373,-0.915656,-0.148838,1.784973,-1.196203,-0.569835,-1.237286,0,0.782159,-0.319364,0.069344,-0.453876,-0.568668,-0.623256,1.831391,1.234902,1.42441,1.584159,-0.936057,-0.561696,-0.758376,1.194653,-0.753529,-1.068982,-0.752755,1.09973,-0.524644,0.92583,-0.476498,1.205974,-0.716697,-0.960192,1.607487,-1.608148,-0.625954,-1.073315,-1.138078,0.876809,3.86388,-0.256833,-0.566228,0.274869,-0.347769,-0.40781,-0.430584,-0.504731,-0.671518,-0.037643,0,0.307031,2.390641,-0.508054,2.301949,-0.669756,-0.76902,-0.019718,0.390991,-0.88985,-0.229416,1.591923,-0.525422,-0.920297,3.578171,-1.066057,0.626954,-0.859846,-0.540165,3.880226,3.759699,0.950619,-0.198928,-0.255798,0.05821,0.755636,-0.282035,-0.864915,-0.848866,3.553474,-1.101191,-0.229416,0.370652,-0.126008,-1.335082,3.416032,-0.784539,1.46393,1.983372,3.160589,0.495345,0,-1.068422,-0.94228,3.323633,-0.362267,-0.913581,1.3652,-0.330223,-0.384685,1.566137,0.277346,-0.714626,-0.686595,-0.792049,0.507585,0.511921,0,1.523745,0.218564,-0.433554,1.06775,0.685035,0.445417,0.781683,-0.252754,0.467084,0.008398,1.825413,2.073015,0.382575,3.223446,-0.951299,-0.039762,-0.582567,-0.785057,0.131059,-0.061225,-1.120586,-0.016472,-0.693169,1.80038,1.356012,-0.05553,3.013759,1.485319,0.316654,0.658993,1.847916,0.807283,-0.680777,1.761936,0.109632,3.098271,0.893469,-1.020153,3.482654,-0.010875,0.06268,3.529538,-0.430515,1.416299,-0.707688,'Christian Science Monitor',39,1994,0,0
-0.907848,0.797991,-0.877268,1.176355,0.984817,2.837709,-1.022269,-0.920866,-0.300865,1.868511,1.470512,-0.831802,-0.725851,0.711765,-0.76827,-0.407376,0.01097,0.505133,-0.332079,-0.893396,-0.032951,2.725397,0.535999,-0.924483,0.144729,0.158268,0.310117,-0.430387,-0.23375,-0.590749,1.049992,-0.949938,-0.82416,-0.19381,0.108551,-0.225846,-0.327868,-0.397635,-1.059146,-1.349404,-1.032575,-1.550299,0.056014,0.014968,-0.627929,-0.460327,0.333309,-0.229416,0.225262,-1.161291,0.617084,-1.13977,0.776478,-1.014978,0.035286,-0.257427,-0.209999,-0.650415,-0.466891,0.718816,1.586521,-0.472231,-1.203414,-0.229416,-1.314441,-0.940525,1.246527,-0.911873,-0.293208,-0.33107,-0.74979,1.092112,0.781292,-0.083013,0.33609,-0.934722,-0.332157,1.116565,0.312612,0.722376,0.992712,-1.287079,-1.181734,1.307714,-1.013936,0.736464,-0.346715,0.263599,-0.102986,1.267988,0.955409,-0.029901,1.412141,-0.708352,0,-0.253638,0.502582,-0.966281,0.276506,-0.701519,0.027938,1.064831,-0.386022,0.456809,0.671424,-1.357348,-0.585195,-0.116354,-0.563614,-0.145677,0.374905,-1.036542,-0.77059,1.073964,-1.111993,-0.873525,-0.954402,0.556028,0,1.157935,0.901239,-0.470013,-0.120402,-0.229416,-0.522418,-0.117923,0,0,2.013757,-0.70193,1.121104,-0.494016,-1.182138,1.351235,0.186397,1.992647,0,-0.285388,0.327689,-1.1103,-0.388345,0.480989,-0.772551,-0.151003,1.978861,-0.547375,-0.360048,0.406662,-1.426941,-0.218901,1.919449,-1.131396,-0.823471,0.157755,-0.650671,1.627597,0.689242,-1.19994,0.324393,1.087531,-0.378877,1.774218,0.425084,-0.221892,2.584986,-1.03972,0.820974,-1.216603,-1.376738,-0.355573,-0.230122,-0.024696,-1.075129,-0.545107,0.146763,-0.870924,1.129977,0.111753,-1.398868,2.837716,-0.423083,1.130299,-0.229416,-0.748731,-0.929733,-1.342791,-0.263234,0.576864,-0.095278,-0.354277,-0.394696,-0.229416,-0.229416,-0.229416,1.49767,-0.65221,0.526808,0,-0.264866,-1.005735,-0.989338,0,-0.608337,-0.778617,0.164291,-0.229416,1.03828,-0.764431,-0.939569,-0.530086,1.18715,1.716462,2.096538,-0.26008,0.010791,0.477343,0.465041,-0.397757,0,-1.28605,0.594343,0.639626,-0.431894,-1.101703,0,0,0.618289,-0.383141,0.755283,-0.796489,0.403197,-0.401735,1.434421,0.972369,-0.538856,-0.561649,0.468848,0,0.169217,-0.960454,2.363663,-0.57672,0.367572,1.090191,-0.646232,0.991729,-0.254208,-0.000295,0.161472,0.342369,-0.380344,-0.57508,-0.99691,-1.059917,0.787663,-0.72896,1.233188,-0.513754,-1.236657,-0.195618,-0.956471,-0.402781,-0.013288,0.412411,-0.863175,2.096538,-0.246112,-0.894457,0.020261,1.17758,-0.861648,-0.478121,0.302712,-1.270579,-0.074585,0.999563,-1.249707,0.267225,0.129003,-0.211351,-0.704233,0.641926,-0.548952,-0.243502,-0.565001,0.15542,-1.335234,-0.537328,-0.801983,-0.175849,-0.56788,-1.184367,0.910317,-0.972564,-0.614256,-0.238388,-0.363292,-0.541896,1.016491,-1.132488,-0.550634,-1.294069,-0.049401,0.98372,-1.275125,-0.674019,-0.94589,-0.191585,0.206202,-0.841135,-0.17423,1.484289,-0.520607,-0.523515,-1.05806,-0.423715,0.969371,0.115411,-1.073837,-1.374811,0,0.717963,0.573038,-0.522832,-1.110413,1.782258,2.228849,0.186237,-0.129752,1.437568,0.127091,-1.197693,-0.362269,-0.038616,1.908573,-1.147998,-0.804515,-0.968306,-0.110646,-0.719354,0.743139,-0.21721,-0.507611,-0.728128,-0.59933,1.536414,0.016255,-1.379163,-0.600977,-1.187879,0.552463,0.239503,-0.164388,-0.56175,-1.301447,-0.383821,-0.520266,-0.151645,-0.87824,-0.671518,-0.561822,0,1.505714,-0.327097,-0.508054,-0.565072,0.541038,0.281278,0.257257,-0.251232,-0.693447,-0.229416,-0.932101,-1.183372,-0.596792,-0.067394,-0.379277,-0.966342,-0.950208,-0.975542,-0.298555,-0.12451,-0.607163,-0.243604,-0.423646,-1.376967,-1.067007,-1.359482,-0.677095,-0.522216,0.633549,-1.184544,-0.229416,-1.051427,-0.277746,-0.529473,0.440159,0.140804,-0.534505,0.491258,0.789116,-1.051285,0,-1.215916,-1.222003,-0.219581,-0.725453,-0.076424,-0.58714,-0.142993,-0.926487,-0.828743,-1.542017,-0.998811,1.393031,-0.045605,-0.026556,0.004698,0,-1.053723,-1.004865,-0.980525,-0.846362,-1.107996,-0.667848,-0.828996,-0.81385,-1.208522,-0.723586,-0.884315,0.509985,-0.305945,0.368592,-1.092841,-0.366429,0.893577,-0.04746,-0.569499,1.596534,-0.913926,-1.12034,-1.160107,-0.211145,-0.409031,-0.991948,0.031566,-0.131115,-0.008758,-0.204582,-1.146734,-0.364275,0.619941,0.092118,-0.819544,0.279949,-0.784912,-0.181821,0.43693,-0.720041,-0.375523,0.638098,-1.289894,-0.990986,-0.73716,'Washington Times',40,1994,0,0
